"timestamp","co2","pm25","tvoc","temperature","humidity","enseigne","salle","capteur_id"
"2023-05-26 03:50:00","278.182334","12.065165","210.109835","28.500275","28.809538","Maison","Bureau","Bureau1"
"2023-05-26 03:50:00","477.979999","13.357777","359.245662","28.292999","29.523399","Maison","Bureau","Bureau4"
"2023-05-26 03:55:00","277.753948","11.539666","210.976225","28.492703","28.780863","Maison","Bureau","Bureau1"
"2023-05-26 03:55:00","300.148502","12.173669","458.009610","29.200000","28.590782","Maison","Bureau","Bureau3"
"2023-05-26 03:55:00","476.477222","12.830442","360.109445","28.299351","29.496774","Maison","Bureau","Bureau4"
"2023-05-26 03:55:00","300.414335","12.411666","450.341338","29.490333","28.683040","Maison","Bureau","Bureau2"
"2023-05-26 04:00:00","301.074501","12.130387","450.546553","29.513174","28.569933","Maison","Bureau","Bureau2"
"2023-05-26 04:00:00","277.589382","11.815833","210.907608","28.500966","28.719016","Maison","Bureau","Bureau1"
"2023-05-26 04:00:00","474.357609","12.984998","360.704388","28.245602","29.441834","Maison","Bureau","Bureau4"
"2023-05-26 04:00:00","299.175500","12.481722","458.652889","29.200000","28.555286","Maison","Bureau","Bureau3"
"2023-05-26 04:05:00","275.749220","12.545779","210.893002","28.500000","28.761473","Maison","Bureau","Bureau1"
"2023-05-26 04:05:00","298.272780","12.182776","458.749670","29.200000","28.591607","Maison","Bureau","Bureau3"
"2023-05-26 04:05:00","296.875388","12.352944","450.898833","29.500829","28.581534","Maison","Bureau","Bureau2"
"2023-05-26 04:05:00","475.302609","13.755668","358.719555","28.299048","29.475051","Maison","Bureau","Bureau4"
"2023-05-26 04:10:00","273.419945","12.455054","210.966998","28.519060","28.744593","Maison","Bureau","Bureau1"
"2023-05-26 04:10:00","295.603665","12.361946","451.039496","29.500000","28.595031","Maison","Bureau","Bureau2"
"2023-05-26 04:10:00","297.405723","12.596889","458.150893","29.200000","28.553928","Maison","Bureau","Bureau3"
"2023-05-26 04:10:00","471.757220","13.142944","357.850165","28.282989","29.488945","Maison","Bureau","Bureau4"
"2023-05-26 04:15:00","473.247610","13.594223","359.377556","28.298878","29.478573","Maison","Bureau","Bureau4"
"2023-05-26 04:15:00","269.664945","11.864110","209.236389","28.523606","28.695188","Maison","Bureau","Bureau1"
"2023-05-26 04:15:00","296.743554","12.679559","457.765666","29.200000","28.564411","Maison","Bureau","Bureau3"
"2023-05-26 04:15:00","294.255777","12.288891","450.899666","29.499000","28.606742","Maison","Bureau","Bureau2"
"2023-05-26 04:20:00","293.789056","12.086719","450.909059","29.547685","28.556456","Maison","Bureau","Bureau2"
"2023-05-26 04:20:00","268.247334","12.605223","209.681055","28.459461","28.775101","Maison","Bureau","Bureau1"
"2023-05-26 04:20:00","295.080001","12.347946","457.933109","29.200000","28.532790","Maison","Bureau","Bureau3"
"2023-05-26 04:20:00","471.646665","13.434888","358.863168","28.299884","29.597695","Maison","Bureau","Bureau4"
"2023-05-26 04:25:00","293.219333","12.196833","451.177329","29.548645","28.525020","Maison","Bureau","Bureau2"
"2023-05-26 04:25:00","268.766334","11.873670","210.433497","28.536041","28.733964","Maison","Bureau","Bureau1"
